vacancy name,vacancy link,salary,suite_info,city
Продуктовый аналитик,https://hh.ru/vacancy/35604234?query=Python,нет сведений о заработной плате, Uchi.ru,"Москва, Улица 1905 года"
DevOps (payments infrastructure),https://hh.ru/vacancy/32356126?query=Python,нет сведений о заработной плате, Тинькофф,"Москва, Водный стадион"
Риск-аналитик,https://hh.ru/vacancy/38691758?query=Python,нет сведений о заработной плате," «РОСБАНК, Societe Generale Group», с опытом работы","Москва, Комсомольская и еще 2 "
Продуктовый аналитик мобильного приложения,https://hh.ru/vacancy/37844074?query=Python,нет сведений о заработной плате, Uchi.ru,Москва
Младший разработчик Frontend JS,https://hh.ru/vacancy/38989703?query=Python,"{'minimum': 70000, 'maximum': 'нет сведений', 'currency': 'руб.'}", К-Платформа,Москва
Senior Analyst (Automation and Data Analytics Team),https://hh.ru/vacancy/38997942?query=Python,нет сведений о заработной плате,АО Citibank,Москва
Senior Golang разработчик,https://hh.ru/vacancy/38462330?query=Python,"{'minimum': 'нет сведений', 'maximum': 250000, 'currency': 'руб.'}", Star-staff,Москва
Senior java developer (команда архитектура),https://hh.ru/vacancy/37673991?query=Python,"{'minimum': 250000, 'maximum': 'нет сведений', 'currency': 'руб.'}", HeadHunter::Backend,"Москва, Алексеевская"
С++ разработчик,https://hh.ru/vacancy/36449179?query=Python,нет сведений о заработной плате, Align Technology,Москва
QA Engineer API (Fares),https://hh.ru/vacancy/38984801?query=Python,нет сведений о заработной плате, Ситимобил,"Москва, Динамо и еще 2 "
Специалист сопровождения торговой системы,https://hh.ru/vacancy/39024872?query=Python,"{'minimum': 'нет сведений', 'maximum': 80000, 'currency': 'руб.'}",ПАО Санкт-Петербургская биржа,"Москва, Новослободская"
Инженер Automation QA,https://hh.ru/vacancy/38989870?query=Python,"{'minimum': 100000, 'maximum': 200000, 'currency': 'руб.'}",ООО Бизнес партнер,"Москва, Нахимовский проспект"
Data Engineer (ДИТ GR),https://hh.ru/vacancy/38975067?query=Python,нет сведений о заработной плате, Сбербанк для экспертов,"Москва, Ленинский проспект"
С++ Senior разработчик,https://hh.ru/vacancy/38659934?query=Python,нет сведений о заработной плате,ООО ВижнЛабс (VisionLabs),Москва
Программист (computer vision),https://hh.ru/vacancy/38951316?query=Python,нет сведений о заработной плате,АО РТСофт,"Москва, Первомайская"
Senior Release Engineer,https://hh.ru/vacancy/38735436?query=Python,нет сведений о заработной плате, Ozon Информационные технологии,Москва
Автор курса “Алгоритмы и структуры данных для разработчиков”,https://hh.ru/vacancy/38387203?query=Python,нет сведений о заработной плате, Skillbox,Москва
Разработчик Frontend JS,https://hh.ru/vacancy/38990190?query=Python,"{'minimum': 110000, 'maximum': 'нет сведений', 'currency': 'руб.'}", К-Платформа,Москва
